family,n,total_empty,state,current_gap_m,current_gap_left,current_gap_right,current_pos,child_gap_count,child_gaps,best_response_gap_m,best_response_gap_left,best_response_gap_right,best_response_pos,best_response_edge_distance,winning_response_count,response_child_gap_count,response_child_gaps
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,3,"1:1:2 5:1:2 7:0:2",7,0,2,1,1,5,4,"1:0:2 1:1:2 5:1:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,3,"2:1:2 4:1:2 7:0:2",4,1,2,2,1,5,4,"1:1:2 2:1:2 2:2:2 7:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,3,3,"3:1:2 3:1:2 7:0:2",7,0,2,3,3,1,4,"3:0:2 3:1:2 3:1:2 3:1:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",7,2,2,1,3,"1:1:2 5:1:2 8:0:2",8,0,2,6,1,5,4,"1:1:2 1:1:2 5:1:2 6:0:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",7,2,2,2,3,"2:1:2 4:1:2 8:0:2",4,1,2,2,1,5,4,"1:1:2 2:1:2 2:2:2 8:0:1"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",7,2,2,3,3,"3:1:2 3:1:2 8:0:2",8,0,2,4,3,1,4,"3:1:2 3:1:2 3:1:2 4:0:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,1,3,"1:0:2 6:2:2 7:1:1",7,1,1,0,0,6,3,"1:0:1 6:1:1 6:2:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,2,3,"2:0:2 5:2:2 7:1:1",5,2,2,1,1,3,4,"1:1:2 2:0:1 3:1:2 7:2:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,3,3,"3:0:2 4:2:2 7:1:1",7,1,1,2,2,1,4,"2:2:2 3:0:1 4:1:1 4:2:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,4,3,"3:2:2 4:0:2 7:1:1",3,2,2,1,1,4,4,"1:1:2 1:1:2 4:0:1 7:2:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,5,3,"2:2:2 5:0:2 7:1:1",7,1,1,2,2,1,4,"2:1:1 2:2:2 4:2:2 5:0:1"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,6,3,"1:2:2 6:0:2 7:1:1",6,0,2,4,1,4,4,"1:1:1 1:1:2 4:0:2 7:2:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",8,0,1,7,2,"7:0:2 7:1:1",7,1,1,0,0,8,2,"6:2:2 7:0:1"
WO_MO,7,14,"7:0:2 7:1:2",7,0,2,1,3,"1:0:2 5:1:2 7:1:2",7,1,2,1,1,5,4,"1:0:1 1:2:2 5:1:2 5:1:2"
WO_MO,7,14,"7:0:2 7:1:2",7,0,2,2,3,"2:0:2 4:1:2 7:1:2",7,1,2,2,2,1,4,"2:0:1 2:2:2 4:1:2 4:1:2"
WO_MO,7,14,"7:0:2 7:1:2",7,0,2,3,3,"3:0:2 3:1:2 7:1:2",7,1,2,3,3,1,4,"3:0:1 3:1:2 3:1:2 3:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,0,2,4,3,"2:1:2 4:0:2 7:1:2",4,0,2,2,1,5,4,"1:1:2 2:0:2 2:1:2 7:1:2"
WO_MO,7,14,"7:0:2 7:1:2",7,0,2,5,3,"1:1:2 5:0:2 7:1:2",7,1,2,5,1,3,4,"1:1:2 1:1:2 5:0:1 5:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,0,2,"6:1:2 7:0:1",7,0,1,6,0,9,2,"6:0:2 6:1:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,1,3,"1:2:2 5:1:2 7:0:1",7,0,1,1,1,5,4,"1:0:2 1:1:1 5:1:2 5:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,2,3,"2:2:2 4:1:2 7:0:1",7,0,1,2,2,2,4,"2:0:2 2:1:1 4:1:2 4:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,3,3,"3:1:2 3:2:2 7:0:1",7,0,1,2,2,2,4,"2:0:2 3:1:1 3:1:2 4:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,4,3,"2:1:2 4:2:2 7:0:1",7,0,1,2,2,2,4,"2:0:2 2:1:2 4:1:1 4:2:2"
WO_MO,7,14,"7:0:2 7:1:2",7,1,2,5,3,"1:1:2 5:2:2 7:0:1",7,0,1,1,1,3,4,"1:0:2 1:1:2 5:1:1 5:2:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,0,2,"6:1:2 8:0:1",8,0,1,7,0,11,2,"6:1:2 7:0:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,1,3,"1:2:2 5:1:2 8:0:1",8,0,1,6,1,5,4,"1:1:1 1:2:2 5:1:2 6:0:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,2,3,"2:2:2 4:1:2 8:0:1",8,0,1,5,2,1,4,"2:1:1 2:2:2 4:1:2 5:0:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,3,3,"3:1:2 3:2:2 8:0:1",8,0,1,5,2,2,4,"2:2:2 3:1:1 3:1:2 5:0:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,4,3,"2:1:2 4:2:2 8:0:1",8,0,1,5,2,2,4,"2:1:2 2:2:2 4:1:1 5:0:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",7,1,2,5,3,"1:1:2 5:2:2 8:0:1",8,0,1,2,2,2,4,"1:1:2 2:0:2 5:1:1 5:2:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,1,3,"1:0:2 6:1:2 7:1:2",7,1,2,0,0,9,3,"1:0:1 6:1:2 6:1:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,2,3,"2:0:2 5:1:2 7:1:2",7,1,2,1,1,5,4,"1:2:2 2:0:1 5:1:2 5:1:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,3,3,"3:0:2 4:1:2 7:1:2",4,1,2,2,1,5,4,"1:1:2 2:2:2 3:0:1 7:1:2"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,4,3,"3:1:2 4:0:2 7:1:2",7,1,2,3,3,1,4,"3:1:2 3:1:2 3:2:2 4:0:1"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,5,3,"2:1:2 5:0:2 7:1:2",7,1,2,2,2,2,4,"2:1:2 2:2:2 4:1:2 5:0:1"
WO_PLUS_MO,7,15,"7:1:2 8:0:2",8,0,2,6,3,"1:1:2 6:0:2 7:1:2",7,1,2,5,1,3,4,"1:1:2 1:1:2 5:2:2 6:0:1"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,0,2,"7:1:2 8:1:2",8,1,2,0,0,11,2,"7:1:2 7:1:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,1,3,"1:2:2 6:1:2 8:1:2",8,1,2,1,1,7,4,"1:1:1 1:2:2 6:1:2 6:1:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,2,3,"2:2:2 5:1:2 8:1:2",8,1,2,2,2,1,4,"2:1:1 2:2:2 5:1:2 5:1:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,3,3,"3:2:2 4:1:2 8:1:2",4,1,2,2,1,7,4,"1:1:2 2:2:2 3:1:1 8:1:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,4,3,"3:1:2 4:2:2 8:1:2",8,1,2,6,1,2,4,"1:1:2 3:1:2 4:1:1 6:2:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,5,3,"2:1:2 5:2:2 8:1:2",8,1,2,2,2,2,4,"2:1:2 2:2:2 5:1:1 5:1:2"
MO_MO,8,16,"8:1:2 8:1:2",8,1,2,6,3,"1:1:2 6:2:2 8:1:2",8,1,2,6,1,2,4,"1:1:2 1:1:2 6:1:1 6:2:2"
OO_MM,8,16,"8:1:1 8:2:2",8,1,1,0,2,"7:2:2 8:1:1",8,1,1,0,0,7,2,"7:1:1 7:2:2"
OO_MM,8,16,"8:1:1 8:2:2",8,1,1,1,3,"1:2:2 6:2:2 8:1:1",8,1,1,1,1,4,4,"1:1:1 1:2:2 6:1:1 6:2:2"
OO_MM,8,16,"8:1:1 8:2:2",8,1,1,2,3,"2:2:2 5:2:2 8:1:1",8,1,1,2,2,1,4,"2:1:1 2:2:2 5:1:1 5:2:2"
OO_MM,8,16,"8:1:1 8:2:2",8,1,1,3,3,"3:2:2 4:2:2 8:1:1",4,2,2,1,1,4,4,"1:1:2 2:1:2 3:1:1 8:2:2"
OO_MM,8,16,"8:1:1 8:2:2",8,2,2,1,3,"1:1:2 6:1:2 8:2:2",8,2,2,1,1,3,4,"1:1:2 1:1:2 6:1:2 6:1:2"
OO_MM,8,16,"8:1:1 8:2:2",8,2,2,2,3,"2:1:2 5:1:2 8:2:2",5,1,2,2,2,2,4,"2:1:2 2:1:2 2:2:2 8:1:1"
OO_MM,8,16,"8:1:1 8:2:2",8,2,2,3,3,"3:1:2 4:1:2 8:2:2",4,1,2,2,1,3,4,"1:1:2 2:2:2 3:1:2 8:1:1"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,1,3,"1:0:2 6:2:2 8:1:1",8,1,1,1,1,4,4,"1:0:1 1:2:2 6:1:1 6:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,2,3,"2:0:2 5:2:2 8:1:1",8,1,1,2,2,1,4,"2:0:1 2:2:2 5:1:1 5:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,3,3,"3:0:2 4:2:2 8:1:1",4,2,2,1,1,4,4,"1:1:2 2:1:2 3:0:1 8:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,4,3,"3:2:2 4:0:2 8:1:1",4,0,2,1,1,5,4,"1:0:2 2:1:2 3:1:1 8:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,5,3,"2:2:2 5:0:2 8:1:1",5,0,2,2,2,2,4,"2:0:2 2:1:1 2:1:2 8:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,6,3,"1:2:2 6:0:2 8:1:1",8,1,1,1,1,5,4,"1:1:1 1:2:2 6:0:1 6:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,0,1,7,2,"7:0:2 8:1:1",8,1,1,0,0,9,2,"7:0:1 7:2:2"
OO_WM,8,16,"8:0:1 8:2:2",8,2,2,1,3,"1:1:2 6:1:2 8:0:2",8,0,2,1,1,6,4,"1:0:2 1:1:2 6:1:2 6:1:2"
OO_WM,8,16,"8:0:1 8:2:2",8,2,2,2,3,"2:1:2 5:1:2 8:0:2",5,1,2,2,2,3,4,"2:1:2 2:1:2 2:2:2 8:0:1"
OO_WM,8,16,"8:0:1 8:2:2",8,2,2,3,3,"3:1:2 4:1:2 8:0:2",4,1,2,2,1,6,4,"1:1:2 2:2:2 3:1:2 8:0:1"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",8,2,2,1,3,"1:1:2 6:1:2 9:0:2",9,0,2,7,1,5,4,"1:1:2 1:1:2 6:1:2 7:0:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",8,2,2,2,3,"2:1:2 5:1:2 9:0:2",5,1,2,2,2,3,4,"2:1:2 2:1:2 2:2:2 9:0:1"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",8,2,2,3,3,"3:1:2 4:1:2 9:0:2",4,1,2,2,1,5,4,"1:1:2 2:2:2 3:1:2 9:0:1"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,1,3,"1:0:2 7:2:2 8:1:1",8,1,1,0,0,7,3,"1:0:1 7:1:1 7:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,2,3,"2:0:2 6:2:2 8:1:1",8,1,1,1,1,4,4,"1:2:2 2:0:1 6:1:1 6:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,3,3,"3:0:2 5:2:2 8:1:1",5,2,2,1,1,3,4,"1:1:2 3:0:1 3:1:2 8:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,4,3,"4:0:2 4:2:2 8:1:1",4,2,2,1,1,4,4,"1:1:2 2:1:2 4:0:1 8:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,5,3,"3:2:2 5:0:2 8:1:1",5,0,2,3,1,5,4,"1:1:2 3:0:2 3:1:1 8:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,6,3,"2:2:2 6:0:2 8:1:1",8,1,1,2,2,1,4,"2:1:1 2:2:2 5:2:2 6:0:1"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,7,3,"1:2:2 7:0:2 8:1:1",7,0,2,5,1,6,4,"1:1:1 1:1:2 5:0:2 8:2:2"
OO_WM_PLUS,8,17,"8:2:2 9:0:1",9,0,1,8,2,"8:0:2 8:1:1",8,1,1,0,0,9,2,"7:2:2 8:0:1"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,1,3,"1:0:2 6:1:2 8:1:2",8,1,2,1,1,7,4,"1:0:1 1:2:2 6:1:2 6:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,2,3,"2:0:2 5:1:2 8:1:2",8,1,2,2,2,1,4,"2:0:1 2:2:2 5:1:2 5:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,3,3,"3:0:2 4:1:2 8:1:2",4,1,2,2,1,7,4,"1:1:2 2:2:2 3:0:1 8:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,4,3,"3:1:2 4:0:2 8:1:2",4,0,2,2,1,7,4,"1:1:2 2:0:2 3:1:2 8:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,5,3,"2:1:2 5:0:2 8:1:2",5,0,2,2,2,3,4,"2:0:2 2:1:2 2:1:2 8:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,0,2,6,3,"1:1:2 6:0:2 8:1:2",8,1,2,1,1,7,4,"1:1:2 1:2:2 6:0:1 6:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,0,2,"7:1:2 8:0:1",8,0,1,7,0,11,2,"7:0:2 7:1:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,1,3,"1:2:2 6:1:2 8:0:1",8,0,1,1,1,7,4,"1:0:2 1:1:1 6:1:2 6:2:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,2,3,"2:2:2 5:1:2 8:0:1",5,1,2,2,2,3,4,"2:1:1 2:1:2 2:2:2 8:0:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,3,3,"3:2:2 4:1:2 8:0:1",4,1,2,2,1,7,4,"1:1:2 2:2:2 3:1:1 8:0:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,4,3,"3:1:2 4:2:2 8:0:1",8,0,1,1,1,3,4,"1:0:2 3:1:2 4:1:1 6:2:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,5,3,"2:1:2 5:2:2 8:0:1",5,2,2,2,2,3,4,"2:1:2 2:1:2 2:1:2 8:0:2"
WO_MO,8,16,"8:0:2 8:1:2",8,1,2,6,3,"1:1:2 6:2:2 8:0:1",8,0,1,1,1,3,4,"1:0:2 1:1:2 6:1:1 6:2:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,0,2,"7:1:2 9:0:1",9,0,1,8,0,13,2,"7:1:2 8:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,1,3,"1:2:2 6:1:2 9:0:1",6,1,2,4,1,9,4,"1:1:1 1:1:2 4:2:2 9:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,2,3,"2:2:2 5:1:2 9:0:1",9,0,1,6,2,1,4,"2:1:1 2:2:2 5:1:2 6:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,3,3,"3:2:2 4:1:2 9:0:1",4,1,2,1,1,8,4,"1:2:2 2:1:2 3:1:1 9:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,4,3,"3:1:2 4:2:2 9:0:1",4,2,2,1,1,5,4,"1:1:2 2:1:2 3:1:2 9:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,5,3,"2:1:2 5:2:2 9:0:1",5,2,2,1,1,3,4,"1:1:2 2:1:2 3:1:2 9:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",8,1,2,6,3,"1:1:2 6:2:2 9:0:1",6,2,2,2,2,5,4,"1:1:2 2:1:2 3:1:2 9:0:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,1,3,"1:0:2 7:1:2 8:1:2",8,1,2,0,0,11,3,"1:0:1 7:1:2 7:1:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,2,3,"2:0:2 6:1:2 8:1:2",8,1,2,1,1,7,4,"1:2:2 2:0:1 6:1:2 6:1:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,3,3,"3:0:2 5:1:2 8:1:2",5,1,2,2,2,3,4,"2:1:2 2:2:2 3:0:1 8:1:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,4,3,"4:0:2 4:1:2 8:1:2",4,1,2,2,1,7,4,"1:1:2 2:2:2 4:0:1 8:1:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,5,3,"3:1:2 5:0:2 8:1:2",8,1,2,6,1,2,4,"1:1:2 3:1:2 5:0:1 6:2:2"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,6,3,"2:1:2 6:0:2 8:1:2",8,1,2,2,2,2,4,"2:1:2 2:2:2 5:1:2 6:0:1"
WO_PLUS_MO,8,17,"8:1:2 9:0:2",9,0,2,7,3,"1:1:2 7:0:2 8:1:2",8,1,2,6,1,2,4,"1:1:2 1:1:2 6:2:2 7:0:1"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,0,2,"8:1:2 9:1:2",9,1,2,0,0,12,2,"8:1:2 8:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,1,3,"1:2:2 7:1:2 9:1:2",7,1,2,5,1,9,4,"1:1:1 1:1:2 5:2:2 9:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,2,3,"2:2:2 6:1:2 9:1:2",9,1,2,2,2,1,4,"2:1:1 2:2:2 6:1:2 6:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,3,3,"3:2:2 5:1:2 9:1:2",9,1,2,7,1,7,4,"1:1:2 3:1:1 5:1:2 7:2:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,4,3,"4:1:2 4:2:2 9:1:2",4,1,2,2,1,3,4,"1:1:2 2:2:2 4:1:1 9:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,5,3,"3:1:2 5:2:2 9:1:2",9,1,2,2,2,2,4,"2:2:2 3:1:2 5:1:1 6:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,6,3,"2:1:2 6:2:2 9:1:2",9,1,2,2,2,2,4,"2:1:2 2:2:2 6:1:1 6:1:2"
MO_MO,9,18,"9:1:2 9:1:2",9,1,2,7,3,"1:1:2 7:2:2 9:1:2",9,1,2,7,1,1,4,"1:1:2 1:1:2 7:1:1 7:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,1,1,0,2,"8:2:2 9:1:1",9,1,1,0,0,8,2,"8:1:1 8:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,1,1,1,3,"1:2:2 7:2:2 9:1:1",7,2,2,1,1,5,4,"1:1:1 1:1:2 5:1:2 9:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,1,1,2,3,"2:2:2 6:2:2 9:1:1",9,1,1,2,2,1,4,"2:1:1 2:2:2 6:1:1 6:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,1,1,3,3,"3:2:2 5:2:2 9:1:1",5,2,2,2,2,3,4,"2:1:2 2:1:2 3:1:1 9:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,1,1,4,3,"4:2:2 4:2:2 9:1:1",4,2,2,1,1,3,4,"1:1:2 2:1:2 4:1:1 9:2:2"
OO_MM,9,18,"9:1:1 9:2:2",9,2,2,1,3,"1:1:2 7:1:2 9:2:2",9,2,2,1,1,2,4,"1:1:2 1:1:2 7:1:2 7:1:2"
OO_MM,9,18,"9:1:1 9:2:2",9,2,2,2,3,"2:1:2 6:1:2 9:2:2",6,1,2,2,2,3,4,"2:1:2 2:2:2 3:1:2 9:1:1"
OO_MM,9,18,"9:1:1 9:2:2",9,2,2,3,3,"3:1:2 5:1:2 9:2:2",5,1,2,2,2,3,4,"2:1:2 2:2:2 3:1:2 9:1:1"
OO_MM,9,18,"9:1:1 9:2:2",9,2,2,4,3,"4:1:2 4:1:2 9:2:2",4,1,2,2,1,2,4,"1:1:2 2:2:2 4:1:2 9:1:1"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,1,3,"1:0:2 7:2:2 9:1:1",7,2,2,1,1,5,4,"1:0:1 1:1:2 5:1:2 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,2,3,"2:0:2 6:2:2 9:1:1",9,1,1,2,2,1,4,"2:0:1 2:2:2 6:1:1 6:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,3,3,"3:0:2 5:2:2 9:1:1",5,2,2,2,2,3,4,"2:1:2 2:1:2 3:0:1 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,4,3,"4:0:2 4:2:2 9:1:1",4,0,2,1,1,5,4,"1:0:2 2:1:2 4:1:1 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,5,3,"3:2:2 5:0:2 9:1:1",5,0,2,2,2,3,4,"2:0:2 2:1:2 3:1:1 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,6,3,"2:2:2 6:0:2 9:1:1",6,0,2,2,2,2,4,"2:0:2 2:1:1 3:1:2 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,7,3,"1:2:2 7:0:2 9:1:1",7,0,2,1,1,8,4,"1:0:2 1:1:1 5:1:2 9:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,0,1,8,2,"8:0:2 9:1:1",9,1,1,0,0,11,2,"8:0:1 8:2:2"
OO_WM,9,18,"9:0:1 9:2:2",9,2,2,1,3,"1:1:2 7:1:2 9:0:2",9,0,2,1,1,4,4,"1:0:2 1:1:2 7:1:2 7:1:2"
OO_WM,9,18,"9:0:1 9:2:2",9,2,2,2,3,"2:1:2 6:1:2 9:0:2",6,1,2,2,2,5,4,"2:1:2 2:2:2 3:1:2 9:0:1"
OO_WM,9,18,"9:0:1 9:2:2",9,2,2,3,3,"3:1:2 5:1:2 9:0:2",5,1,2,2,2,5,4,"2:1:2 2:2:2 3:1:2 9:0:1"
OO_WM,9,18,"9:0:1 9:2:2",9,2,2,4,3,"4:1:2 4:1:2 9:0:2",4,1,2,2,1,3,4,"1:1:2 2:2:2 4:1:2 9:0:1"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",9,2,2,1,3,"1:1:2 7:1:2 10:0:2",10,0,2,8,1,6,4,"1:1:2 1:1:2 7:1:2 8:0:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",9,2,2,2,3,"2:1:2 6:1:2 10:0:2",6,1,2,4,1,8,4,"1:1:2 2:1:2 4:2:2 10:0:1"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",9,2,2,3,3,"3:1:2 5:1:2 10:0:2",10,0,2,8,1,7,4,"1:1:2 3:1:2 5:1:2 8:0:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",9,2,2,4,3,"4:1:2 4:1:2 10:0:2",4,1,2,2,1,3,4,"1:1:2 2:2:2 4:1:2 10:0:1"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,1,3,"1:0:2 8:2:2 9:1:1",9,1,1,0,0,8,3,"1:0:1 8:1:1 8:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,2,3,"2:0:2 7:2:2 9:1:1",7,2,2,1,1,5,4,"1:1:2 2:0:1 5:1:2 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,3,3,"3:0:2 6:2:2 9:1:1",6,2,2,1,1,4,4,"1:1:2 3:0:1 4:1:2 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,4,3,"4:0:2 5:2:2 9:1:1",5,2,2,2,2,3,4,"2:1:2 2:1:2 4:0:1 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,5,3,"4:2:2 5:0:2 9:1:1",4,2,2,1,1,5,4,"1:1:2 2:1:2 5:0:1 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,6,3,"3:2:2 6:0:2 9:1:1",3,2,2,1,1,6,4,"1:1:2 1:1:2 6:0:1 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,7,3,"2:2:2 7:0:2 9:1:1",7,0,2,5,1,2,4,"1:1:2 2:1:1 5:0:2 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,8,3,"1:2:2 8:0:2 9:1:1",8,0,2,6,1,8,4,"1:1:1 1:1:2 6:0:2 9:2:2"
OO_WM_PLUS,9,19,"9:2:2 10:0:1",10,0,1,9,2,"9:0:2 9:1:1",9,1,1,0,0,11,2,"8:2:2 9:0:1"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,1,3,"1:0:2 7:1:2 9:1:2",7,1,2,5,1,9,4,"1:0:1 1:1:2 5:2:2 9:1:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,2,3,"2:0:2 6:1:2 9:1:2",9,1,2,2,2,1,4,"2:0:1 2:2:2 6:1:2 6:1:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,3,3,"3:0:2 5:1:2 9:1:2",9,1,2,7,1,7,4,"1:1:2 3:0:1 5:1:2 7:2:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,4,3,"4:0:2 4:1:2 9:1:2",4,0,2,2,1,5,4,"1:1:2 2:0:2 4:1:2 9:1:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,5,3,"3:1:2 5:0:2 9:1:2",5,0,2,2,2,3,4,"2:0:2 2:1:2 3:1:2 9:1:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,6,3,"2:1:2 6:0:2 9:1:2",9,1,2,7,1,7,4,"1:1:2 2:1:2 6:0:1 7:2:2"
WO_MO,9,18,"9:0:2 9:1:2",9,0,2,7,3,"1:1:2 7:0:2 9:1:2",9,1,2,7,1,5,4,"1:1:2 1:1:2 7:0:1 7:2:2"
WO_MO,9,18,"9:0:2 9:1:2",9,1,2,0,2,"8:1:2 9:0:1",9,0,1,8,0,12,2,"8:0:2 8:1:2"
WO_MO,9,18,"9:0:2 9:1:2",9,1,2,1,3,"1:2:2 7:1:2 9:0:1",7,1,2,5,1,9,4,"1:1:1 1:1:2 5:2:2 9:0:2"
WO_MO,9,18,"9:0:2 9:1:2",9,1,2,2,3,"2:2:2 6:1:2 9:0:1",6,1,2,2,2,3,4,"2:1:1 2:2:2 3:1:2 9:0:2"
